Species,SVSPP,EPU,YEAR,LENGTH,MeanCond,StdDevCond,nCond,n
Spiny Dogfish,15,SS,2008,51,103.04352221714082,0,2,27
Spiny Dogfish,15,SS,2008,52,101.95579449463298,9.612214092677068,4,27
Spiny Dogfish,15,SS,2008,53,98.08574740955027,0,2,27
Spiny Dogfish,15,SS,2008,55,108.46273161695814,0,2,27
Spiny Dogfish,15,SS,2008,56,106.47803333429022,0,2,27
Spiny Dogfish,15,SS,2008,59,112.12575439454761,0,2,27
Spiny Dogfish,15,SS,2008,62,97.75472803516502,0,2,27
Spiny Dogfish,15,SS,2008,64,105.83867228761814,2.2703628666724858,4,27
Spiny Dogfish,15,SS,2008,68,99.03698180566165,0,2,27
Spiny Dogfish,15,SS,2008,69,104.85745153420365,NaN,1,27
Spiny Dogfish,15,SS,2008,70,110.46830917865596,0,2,27
Spiny Dogfish,15,SS,2008,75,106.5809406627817,2.996063491265263,3,27
Spiny Dogfish,15,SS,2008,76,94.39643477842128,0,2,27
Spiny Dogfish,15,SS,2008,77,98.01171104974475,0,2,27
Spiny Dogfish,15,SS,2008,78,105.14517563050696,0,2,27
Spiny Dogfish,15,SS,2008,80,103.393078502734,NaN,1,27
Spiny Dogfish,15,SS,2008,81,102.54233364549275,1.8297795302176858,5,27
Spiny Dogfish,15,SS,2008,83,102.03175296049929,0,2,27
Spiny Dogfish,15,SS,2009,55,97.12221104404921,0,2,9
Spiny Dogfish,15,SS,2009,66,105.8711956671476,NaN,1,9
Spiny Dogfish,15,SS,2009,71,102.91114469903195,0,2,9
Spiny Dogfish,15,SS,2009,73,98.8533072095771,0,2,9
Spiny Dogfish,15,SS,2009,74,105.09528848919742,3.8006342930643626,3,9
Spiny Dogfish,15,SS,2009,77,99.98474331788434,NaN,1,9
Spiny Dogfish,15,SS,2009,80,105.80045888821135,0,2,9
Spiny Dogfish,15,SS,2009,81,110.371038320647,0,2,9
Spiny Dogfish,15,SS,2009,90,111.63155784376968,0,2,9
Spiny Dogfish,15,SS,2010,45,104.15556103424328,0,2,9
Spiny Dogfish,15,SS,2010,50,106.91792271173036,NaN,1,9
Spiny Dogfish,15,SS,2010,51,92.68260615170983,NaN,1,9
Spiny Dogfish,15,SS,2010,54,90.46128121153234,0,2,9
Spiny Dogfish,15,SS,2010,58,106.18656064524453,NaN,1,9
Spiny Dogfish,15,SS,2010,60,109.93659905021569,0,2,9
Spiny Dogfish,15,SS,2010,61,88.24418821427479,0,2,9
Spiny Dogfish,15,SS,2010,68,111.48376342499886,0,2,9
Spiny Dogfish,15,SS,2010,73,103.26323059641555,NaN,1,9
Spiny Dogfish,15,SS,2011,60,100.77521579603106,0,2,2
Spiny Dogfish,15,SS,2011,79,99.45624217241064,NaN,1,2
Spiny Dogfish,15,SS,2012,50,103.50564858263257,0,2,5
Spiny Dogfish,15,SS,2012,54,94.57315763023834,6.647180280200291,4,5
Spiny Dogfish,15,SS,2012,63,102.84504750504284,0,2,5
Spiny Dogfish,15,SS,2012,67,105.73719991375256,0,2,5
Spiny Dogfish,15,SS,2012,74,109.8303509376118,0,2,5
Spiny Dogfish,15,SS,2013,43,108.46257349964242,0,2,6
Spiny Dogfish,15,SS,2013,45,90.9527434383533,0,2,6
Spiny Dogfish,15,SS,2013,59,109.26983816965881,0,2,6
Spiny Dogfish,15,SS,2013,61,99.97284614148852,0,2,6
Spiny Dogfish,15,SS,2013,64,100.08260142882106,0,2,6
Spiny Dogfish,15,SS,2013,65,108.32069824911967,NaN,1,6
Spiny Dogfish,15,SS,2014,40,106.50637069004765,0,2,12
Spiny Dogfish,15,SS,2014,57,98.63733197574274,0,2,12
Spiny Dogfish,15,SS,2014,58,98.63137551034417,0,2,12
Spiny Dogfish,15,SS,2014,59,108.10980303482371,0,2,12
Spiny Dogfish,15,SS,2014,60,105.35856736876596,0,2,12
Spiny Dogfish,15,SS,2014,61,98.33849035281091,0,2,12
Spiny Dogfish,15,SS,2014,63,111.1859850533591,NaN,1,12
Spiny Dogfish,15,SS,2014,64,97.93208257530519,4.6567872213779555,3,12
Spiny Dogfish,15,SS,2014,71,104.48230721352098,NaN,1,12
Spiny Dogfish,15,SS,2014,77,99.81930163755656,NaN,1,12
Spiny Dogfish,15,SS,2014,78,108.51238201505326,0,2,12
Spiny Dogfish,15,SS,2014,81,103.8910203190052,1.723308339829952,5,12
Spiny Dogfish,15,SS,2015,52,99.19363268022084,NaN,1,7
Spiny Dogfish,15,SS,2015,54,108.08314381625333,NaN,1,7
Spiny Dogfish,15,SS,2015,56,105.1439784142923,9.843988729030537,2,7
Spiny Dogfish,15,SS,2015,58,106.18656064524453,0,2,7
Spiny Dogfish,15,SS,2015,64,101.18694994421126,0,2,7
Spiny Dogfish,15,SS,2015,71,98.06672694602408,0.907111100680892,3,7
Spiny Dogfish,15,SS,2015,81,93.77587026766187,0,2,7
Spiny Dogfish,15,SS,2016,51,101.55647269815016,NaN,1,16
Spiny Dogfish,15,SS,2016,53,112.57172078142332,0,2,16
Spiny Dogfish,15,SS,2016,57,102.44322655900974,0,2,16
Spiny Dogfish,15,SS,2016,58,98.38963194291685,6.875044254042396,6,16
Spiny Dogfish,15,SS,2016,59,101.66247604305988,5.957070817423256,6,16
Spiny Dogfish,15,SS,2016,60,101.17303437677337,10.119292846545234,4,16
Spiny Dogfish,15,SS,2016,62,100.10694643896954,4.12494893615481,4,16
Spiny Dogfish,15,SS,2016,63,111.9196105201937,0,2,16
Spiny Dogfish,15,SS,2016,65,104.21375234393979,0.5927865809757176,4,16
Spiny Dogfish,15,SS,2016,66,99.64744376867941,1.6640350929506162,5,16
Spiny Dogfish,15,SS,2016,68,96.92352036224446,0,2,16
Spiny Dogfish,15,SS,2016,69,108.93854848976999,2.89141164636849,4,16
Spiny Dogfish,15,SS,2016,71,102.46895977055068,6.746297630466657,4,16
Spiny Dogfish,15,SS,2016,73,96.64253037102426,0,2,16
Spiny Dogfish,15,SS,2016,79,94.34134971782952,NaN,1,16
Spiny Dogfish,15,SS,2016,81,101.02153999219098,2.8915931646102564,4,16
Spiny Dogfish,15,SS,2017,36,97.70807794303326,0,2,21
Spiny Dogfish,15,SS,2017,39,110.90434041443424,0,2,21
Spiny Dogfish,15,SS,2017,41,100.53831200442632,0,2,21
Spiny Dogfish,15,SS,2017,42,87.6558751942036,0,2,21
Spiny Dogfish,15,SS,2017,50,111.46762155052738,0,2,21
Spiny Dogfish,15,SS,2017,52,104.75589245668182,0,2,21
Spiny Dogfish,15,SS,2017,53,103.84523079836725,NaN,1,21
Spiny Dogfish,15,SS,2017,55,109.90144933931884,0,2,21
Spiny Dogfish,15,SS,2017,56,100.83147096050209,0,2,21
Spiny Dogfish,15,SS,2017,57,108.9414909302902,1.324155770832053,4,21
Spiny Dogfish,15,SS,2017,58,112.08581401442477,0,2,21
Spiny Dogfish,15,SS,2017,60,96.52963714233306,6.796513657183277,4,21
Spiny Dogfish,15,SS,2017,61,94.10851717788165,7.416452745939408,4,21
Spiny Dogfish,15,SS,2017,62,99.39040792182709,0.8477022716205802,4,21
Spiny Dogfish,15,SS,2017,64,96.39135989946192,0.5537470406518266,4,21
Spiny Dogfish,15,SS,2017,70,99.23285382789435,0,2,21
Spiny Dogfish,15,SS,2017,71,102.10248971467377,0,2,21
Spiny Dogfish,15,SS,2017,72,112.19141803173235,0,2,21
Spiny Dogfish,15,SS,2017,79,96.89879594512007,NaN,1,21
Spiny Dogfish,15,SS,2017,80,97.37549192320981,0,2,21
Spiny Dogfish,15,SS,2017,83,103.97052023559885,0,2,21
Spiny Dogfish,15,SS,2018,57,111.61724684787629,0,2,3
Spiny Dogfish,15,SS,2018,61,98.29732358045798,0,2,3
Spiny Dogfish,15,SS,2018,65,107.28410124518415,NaN,1,3
Spotted Hake,78,GB,1992,22,102.19186161349512,NaN,1,3
Spotted Hake,78,GB,1992,27,91.13110400548707,NaN,1,3
Spotted Hake,78,GB,1992,28,89.08022815313065,NaN,1,3
Spotted Hake,78,GB,1993,21,101.78012127891284,NaN,1,7
Spotted Hake,78,GB,1993,25,93.8145161873592,NaN,1,7
Spotted Hake,78,GB,1993,26,99.09675645756332,NaN,1,7
Spotted Hake,78,GB,1993,28,89.08022815313065,NaN,1,7
Spotted Hake,78,GB,1993,32,91.28569976893168,NaN,1,7
Spotted Hake,78,GB,1993,35,107.1219052799458,NaN,1,7
Spotted Hake,78,GB,1993,37,92.84493894257409,NaN,1,7
Spotted Hake,78,GB,1994,36,96.1330004500957,11.975098867764,2,2
Spotted Hake,78,GB,1994,38,100.59938021132287,NaN,1,2
Spotted Hake,78,GB,1995,23,99.88608380519574,1.193157049101252,3,13
Spotted Hake,78,GB,1995,24,92.19813419171284,NaN,1,13
Spotted Hake,78,GB,1995,25,88.24924827793959,NaN,1,13
Spotted Hake,78,GB,1995,26,94.17705932846444,7.951431317416712,2,13
Spotted Hake,78,GB,1995,27,89.25854707386748,NaN,1,13
Spotted Hake,78,GB,1995,28,104.08027388387406,0.8329635802192517,2,13
Spotted Hake,78,GB,1995,29,93.23802416878553,NaN,1,13
Spotted Hake,78,GB,1995,32,90.20752221260572,NaN,1,13
Spotted Hake,78,GB,1995,34,92.84060121586245,NaN,1,13
Spotted Hake,78,GB,1995,35,111.74391642146631,NaN,1,13
Spotted Hake,78,GB,1995,36,99.37064036162744,NaN,1,13
Spotted Hake,78,GB,1995,37,102.44958779870244,NaN,1,13
Spotted Hake,78,GB,1995,41,100.83158396601402,NaN,1,13
Spotted Hake,78,GB,1996,20,101.01470345679088,NaN,1,9
Spotted Hake,78,GB,1996,22,104.5684165347392,3.360956201347899,2,9
Spotted Hake,78,GB,1996,23,107.46364878352092,NaN,1,9
Spotted Hake,78,GB,1996,24,97.6215538500489,NaN,1,9
Spotted Hake,78,GB,1996,25,91.42940136903651,NaN,1,9
Spotted Hake,78,GB,1996,27,99.86970301971188,NaN,1,9
Spotted Hake,78,GB,1996,29,89.74783075070263,NaN,1,9
Spotted Hake,78,GB,1996,33,103.84416834377903,NaN,1,9
Spotted Hake,78,GB,1996,35,102.4998941384253,NaN,1,9
Spotted Hake,78,GB,1997,22,93.87391938914088,NaN,1,4
Spotted Hake,78,GB,1997,23,100.23051857693781,NaN,1,4
Spotted Hake,78,GB,1997,29,101.56820078067868,NaN,1,4
Spotted Hake,78,GB,1997,35,108.20943731324475,NaN,1,4
Spotted Hake,78,GB,1998,20,104.22151943954616,NaN,1,9
Spotted Hake,78,GB,1998,22,100.40944542256207,10.923107654380637,2,9
Spotted Hake,78,GB,1998,23,104.36373583784247,NaN,1,9
Spotted Hake,78,GB,1998,24,92.65008582990751,1.9174684088149179,2,9
Spotted Hake,78,GB,1998,25,103.35497546064998,NaN,1,9
Spotted Hake,78,GB,1998,27,89.25854707386748,NaN,1,9
Spotted Hake,78,GB,1998,28,97.49967928484054,NaN,1,9
Spotted Hake,78,GB,1998,29,108.40452198707051,NaN,1,9
Spotted Hake,78,GB,1998,31,108.30961661544339,NaN,1,9
Spotted Hake,78,GB,1999,19,99.85049344900693,NaN,1,12
Spotted Hake,78,GB,1999,20,112.23855939643433,NaN,1,12
Spotted Hake,78,GB,1999,21,99.02930719029358,6.302906891924369,3,12
Spotted Hake,78,GB,1999,22,98.42898298819202,6.351080874341939,6,12
Spotted Hake,78,GB,1999,23,97.33726649430454,2.6746419036378626,5,12
Spotted Hake,78,GB,1999,24,94.90984402088087,4.696819199502947,3,12
Spotted Hake,78,GB,1999,25,104.45101725979542,5.647332560795921,3,12
Spotted Hake,78,GB,1999,26,92.17531152633684,3.2203704411254446,5,12
Spotted Hake,78,GB,1999,27,96.12458915647267,NaN,1,12
Spotted Hake,78,GB,1999,28,96.41029739338983,NaN,1,12
Spotted Hake,78,GB,1999,29,96.68511420468452,NaN,1,12
Spotted Hake,78,GB,1999,34,95.36991246693563,5.260273933427286,2,12
Spotted Hake,78,GB,2000,18,91.55366274081082,NaN,1,7
Spotted Hake,78,GB,2000,19,94.19857872547823,NaN,1,7
Spotted Hake,78,GB,2000,20,99.41129546541325,NaN,1,7
Spotted Hake,78,GB,2000,24,91.29423091532351,NaN,1,7
Spotted Hake,78,GB,2000,25,105.74009027897266,6.746123447778001,2,7
Spotted Hake,78,GB,2000,27,93.00366093710667,NaN,1,7
Spotted Hake,78,GB,2000,38,104.17718243641177,NaN,1,7
Spotted Hake,78,GB,2001,17,96.21267018968183,NaN,1,12
Spotted Hake,78,GB,2001,18,93.78667890522084,NaN,1,12
Spotted Hake,78,GB,2001,19,101.73446502351649,5.328676303593644,2,12
Spotted Hake,78,GB,2001,20,101.8164074524797,7.936464645982787,2,12
Spotted Hake,78,GB,2001,21,107.28174945615139,NaN,1,12
Spotted Hake,78,GB,2001,22,98.03289050131801,5.881673352358798,2,12
Spotted Hake,78,GB,2001,23,100.74717073455088,2.191969464977231,2,12
Spotted Hake,78,GB,2001,24,100.31837248439666,2.5355652154118213,2,12
Spotted Hake,78,GB,2001,26,92.06861770170778,0,2,12
Spotted Hake,78,GB,2001,29,103.76558973987605,1.0358590893019362,2,12
Spotted Hake,78,GB,2001,31,105.53244695863714,5.624739326095512,3,12
Spotted Hake,78,GB,2001,34,102.36271416107911,NaN,1,12
Spotted Hake,78,GB,2002,18,100.48572739845089,NaN,1,12
Spotted Hake,78,GB,2002,19,92.31460715096867,NaN,1,12
Spotted Hake,78,GB,2002,20,101.8164074524797,7.936464645982787,2,12
Spotted Hake,78,GB,2002,22,89.12080954665274,NaN,1,12
Spotted Hake,78,GB,2002,23,94.47112670441467,NaN,1,12
Spotted Hake,78,GB,2002,24,95.99452795254808,4.757314303886871,5,12
Spotted Hake,78,GB,2002,26,99.18561432614948,7.428015147424745,3,12
Spotted Hake,78,GB,2002,27,97.60046962986755,4.313372120141941,2,12
Spotted Hake,78,GB,2002,30,91.8319826850581,NaN,1,12
Spotted Hake,78,GB,2002,31,90.45638310740327,NaN,1,12
Spotted Hake,78,GB,2002,35,91.35269079711115,NaN,1,12
Spotted Hake,78,GB,2002,39,96.27668907755003,NaN,1,12
Spotted Hake,78,GB,2003,19,94.19857872547823,NaN,1,10
Spotted Hake,78,GB,2003,20,105.8249274309238,NaN,1,10
Spotted Hake,78,GB,2003,22,95.7995913480835,NaN,1,10
Spotted Hake,78,GB,2003,23,109.53025741397326,NaN,1,10
Spotted Hake,78,GB,2003,24,98.07350548824357,14.70059113424774,2,10
Spotted Hake,78,GB,2003,26,103.31363971107666,NaN,1,10
Spotted Hake,78,GB,2003,28,92.97748813483011,NaN,1,10
Spotted Hake,78,GB,2003,32,96.676587550561507,NaN,1,10
Spotted Hake,78,GB,2003,33,91.1085627921835,NaN,1,10
Spotted Hake,78,GB,2003,35,103.04366015507478,NaN,1,10
Spotted Hake,78,GB,2004,18,104.95175972727094,NaN,1,9
Spotted Hake,78,GB,2004,20,99.41129546541325,NaN,1,9
Spotted Hake,78,GB,2004,21,88.02605083581652,NaN,1,9
Spotted Hake,78,GB,2004,22,91.4973644678968,NaN,1,9
Spotted Hake,78,GB,2004,25,91.42940136903651,NaN,1,9
Spotted Hake,78,GB,2004,26,88.20314138598721,0.49696445733854955,2,9
Spotted Hake,78,GB,2004,29,92.29033628628976,NaN,1,9
Spotted Hake,78,GB,2004,32,95.59840999423555,3.539605812447484,3,9
Spotted Hake,78,GB,2004,33,94.37410267720799,NaN,1,9
Spotted Hake,78,GB,2005,20,94.60107149128034,NaN,1,7
Spotted Hake,78,GB,2005,22,98.62702923162902,NaN,1,7
Spotted Hake,78,GB,2005,24,93.448556055442765,2.3468501539188273,3,7
Spotted Hake,78,GB,2005,27,106.75051365766761,NaN,1,7
Spotted Hake,78,GB,2005,28,100.22313401346739,NaN,1,7
Spotted Hake,78,GB,2005,35,103.85930918004898,NaN,1,7
Spotted Hake,78,GB,2005,37,104.27904472367926,NaN,1,7
Spotted Hake,78,GB,2006,20,102.61811144816852,NaN,1,9
Spotted Hake,78,GB,2006,22,90.30908700727477,NaN,1,9
Spotted Hake,78,GB,2006,23,88.4410547871116,NaN,1,9
Spotted Hake,78,GB,2006,24,93.55398910629685,3.1957806813582033,2,9
Spotted Hake,78,GB,2006,25,89.04428655071382,NaN,1,9
Spotted Hake,78,GB,2006,26,111.04459234251777,NaN,1,9
Spotted Hake,78,GB,2006,27,93.00366093710667,NaN,1,9
Spotted Hake,78,GB,2006,29,100.10327480788044,0.6905727262013075,2,9
Spotted Hake,78,GB,2006,33,105.15038429778885,NaN,1,9
Spotted Hake,78,GB,2007,20,97.80788747403562,6.802683982270949,2,4
Spotted Hake,78,GB,2007,24,97.6215538500489,NaN,1,4
Spotted Hake,78,GB,2007,26,96.11760480510856,5.726132475503121,2,4
Spotted Hake,78,GB,2007,38,92.18102203464314,NaN,1,4
Spotted Hake,78,GB,2008,20,99.73197706368877,6.453592675896211,5,8
Spotted Hake,78,GB,2008,21,99.94624521983333,0.7940916272774778,3,8
Spotted Hake,78,GB,2008,22,95.06219684976291,NaN,1,8
Spotted Hake,78,GB,2008,23,90.93077973990233,NaN,1,8
Spotted Hake,78,GB,2008,24,97.6215538500489,NaN,1,8
Spotted Hake,78,GB,2008,28,92.59746077331226,NaN,1,8
Spotted Hake,78,GB,2008,31,92.44007571940773,NaN,1,8
Spotted Hake,78,GB,2008,34,100.57731798385099,NaN,1,8
Spotted Hake,78,GB,2009,19,94.19857872547823,0,2,11
Spotted Hake,78,GB,2009,20,100.21299946110207,5.668903318559141,2,11
Spotted Hake,78,GB,2009,22,103.9742778044282,4.201195251684849,2,11
Spotted Hake,78,GB,2009,23,99.88608380519574,7.891992067414002,3,11
Spotted Hake,78,GB,2009,24,90.39032763893417,0,3,11
Spotted Hake,78,GB,2009,25,95.40459273290766,NaN,1,11
Spotted Hake,78,GB,2009,26,87.85173444819443,NaN,1,11
Spotted Hake,78,GB,2009,28,89.08022815313065,NaN,1,11
Spotted Hake,78,GB,2009,30,97.5440198855641,NaN,1,11
Spotted Hake,78,GB,2009,31,103.1520158242318,NaN,1,11
Spotted Hake,78,GB,2009,32,93.44205488158362,NaN,1,11
Spotted Hake,78,GB,2010,20,96.20447948265797,NaN,1,4
Spotted Hake,78,GB,2010,24,100.78521531741158,8.99372404366907,4,4
Spotted Hake,78,GB,2010,28,106.21473441644642,0,2,4
Spotted Hake,78,GB,2010,32,88.41055961872911,NaN,1,4
Spotted Hake,78,GB,2011,18,102.71874356286092,4.466032328820042,3,11
Spotted Hake,78,GB,2011,19,102.67645081077129,3.9965072276952283,2,11
Spotted Hake,78,GB,2011,20,107.42833542230142,6.802683982270959,2,11
Spotted Hake,78,GB,2011,23,97.6472577888724,6.575908394931683,2,11
Spotted Hake,78,GB,2011,24,95.36179565907554,3.195780681358213,2,11
Spotted Hake,78,GB,2011,25,95.60335230110121,6.5359367381908875,4,11
Spotted Hake,78,GB,2011,26,96.28550095522111,NaN,1,11
Spotted Hake,78,GB,2011,27,108.60830203393665,NaN,1,11
Spotted Hake,78,GB,2011,32,98.47355014443812,4.861771879362045,3,11
Spotted Hake,78,GB,2011,33,102.8645063782717,NaN,1,11
Spotted Hake,78,GB,2011,38,94.70652948764705,NaN,1,11
Spotted Hake,78,GB,2012,20,100.48023412633167,10.183008389869425,3,13
Spotted Hake,78,GB,2012,21,101.55088677152791,7.554311807329171,6,13
Spotted Hake,78,GB,2012,23,103.746231423279,2.32697364348548,3,13
Spotted Hake,78,GB,2012,24,96.71765057365955,NaN,1,13
Spotted Hake,78,GB,2012,26,89.18943115141242,NaN,1,13
Spotted Hake,78,GB,2012,27,95.7867388047208,5.9551320134615375,6,13
Spotted Hake,78,GB,2012,28,98.16048291135084,3.198240228638799,4,13
Spotted Hake,78,GB,2012,30,94.0289200698681,6.835265019622121,2,13
Spotted Hake,78,GB,2012,31,95.01887611501351,1.4026824977380092,2,13
Spotted Hake,78,GB,2012,32,97.57506884749982,1.7789022099362009,2,13
Spotted Hake,78,GB,2012,33,100.74190545300576,7.6199818098886745,2,13
Spotted Hake,78,GB,2012,34,104.44567636784525,NaN,1,13
Spotted Hake,78,GB,2012,35,96.06928845580993,NaN,1,13
Spotted Hake,78,GB,2013,19,99.85049344900693,NaN,1,12
Spotted Hake,78,GB,2013,20,104.22151943954616,NaN,1,12
Spotted Hake,78,GB,2013,21,101.09241775675802,4.862798239615442,2,12
Spotted Hake,78,GB,2013,24,105.75668333755297,NaN,1,12
Spotted Hake,78,GB,2013,25,102.7586967560693,4.830579967275273,4,12
Spotted Hake,78,GB,2013,26,104.44255267839972,6.566168602512582,2,12
Spotted Hake,78,GB,2013,27,106.75051365766761,NaN,1,12
Spotted Hake,78,GB,2013,28,106.21473441644642,6.162474581973126,2,12
Spotted Hake,78,GB,2013,30,101.0591197012601,6.21387729056556,2,12
Spotted Hake,78,GB,2013,32,98.47355014443812,NaN,1,12
Spotted Hake,78,GB,2013,33,102.70122938402046,2.539993936629558,2,12
Spotted Hake,78,GB,2013,35,97.0622339719306,NaN,1,12
Spotted Hake,78,GB,2014,19,97.96652187449736,NaN,1,15
Spotted Hake,78,GB,2014,20,101.01470345679088,NaN,1,15
Spotted Hake,78,GB,2014,21,90.77686492443578,NaN,1,15
Spotted Hake,78,GB,2014,22,104.86548589989471,6.7481187882528415,4,15
Spotted Hake,78,GB,2014,23,92.99738837035466,NaN,1,15
Spotted Hake,78,GB,2014,24,97.6215538500489,NaN,1,15
Spotted Hake,78,GB,2014,25,100.17482236955306,10.119185171666981,2,15
Spotted Hake,78,GB,2014,26,101.53873700314644,NaN,1,15
Spotted Hake,78,GB,2014,27,95.03226427969457,1.7928367671496355,4,15
Spotted Hake,78,GB,2014,28,109.48288009079863,NaN,1,15
Spotted Hake,78,GB,2014,29,102.5448180958775,NaN,1,15
Spotted Hake,78,GB,2014,32,97.03598006933683,NaN,1,15
Spotted Hake,78,GB,2014,33,94.70065666571044,NaN,1,15
Spotted Hake,78,GB,2014,34,90.7576390090963,4.208219146741832,2,15
Spotted Hake,78,GB,2014,35,97.96851066634639,8.633445042440428,3,15
Spotted Hake,78,GB,2015,18,100.48572739845089,NaN,1,13
Spotted Hake,78,GB,2015,19,100.79247923626171,1.332169075898406,2,13
Spotted Hake,78,GB,2015,21,103.45763141962608,2.800138745261775,3,13
Spotted Hake,78,GB,2015,22,99.81530669225106,6.721912402695779,2,13
Spotted Hake,78,GB,2015,23,96.61395347364623,2.191969464977221,2,13
Spotted Hake,78,GB,2015,24,98.86215511617755,5.842681246358604,5,13
Spotted Hake,78,GB,2015,25,103.55592221632348,7.030305074966336,2,13
Spotted Hake,78,GB,2015,27,90.50691836161387,NaN,1,13
Spotted Hake,78,GB,2015,29,95.9330413008705,4.516455331473577,2,13
Spotted Hake,78,GB,2015,32,99.55172770076409,NaN,1,13
Spotted Hake,78,GB,2015,33,100.74190545300577,3.001811016016756,2,13
Spotted Hake,78,GB,2015,34,105.33837445645932,2.1041095733709105,2,13
Spotted Hake,78,GB,2015,35,107.39378828827056,NaN,1,13
Spotted Hake,78,GB,2016,18,89.3206465764008,NaN,1,18
Spotted Hake,78,GB,2016,19,103.61843659802605,NaN,1,18
Spotted Hake,78,GB,2016,20,101.7601099649672,7.444005023801267,6,18
Spotted Hake,78,GB,2016,21,99.87244114361368,6.417604155479684,3,18
Spotted Hake,78,GB,2016,22,100.7065147877176,4.044218733324843,4,18
Spotted Hake,78,GB,2016,23,88.86417110945001,NaN,1,18
Spotted Hake,78,GB,2016,24,100.00627942146669,4.606039416995458,3,18
Spotted Hake,78,GB,2016,25,99.92738838921251,6.396357569498734,4,18
Spotted Hake,78,GB,2016,26,98.74534951977054,10.43625360410944,2,18
Spotted Hake,78,GB,2016,27,90.50691836161387,NaN,1,18
Spotted Hake,78,GB,2016,28,99.65571648695739,3.335799967164248,3,18
Spotted Hake,78,GB,2016,29,97.66173151988336,NaN,1,18
Spotted Hake,78,GB,2016,30,100.61973222429812,NaN,1,18
Spotted Hake,78,GB,2016,31,95.21724537621395,NaN,1,18
Spotted Hake,78,GB,2016,32,97.03598006933683,NaN,1,18
Spotted Hake,78,GB,2016,33,97.96619655073494,NaN,1,18
Spotted Hake,78,GB,2016,35,101.95612812177583,4.901440637211191,3,18
Spotted Hake,78,GB,2016,36,98.6234926897355,0.35220879022835383,2,18
Spotted Hake,78,GB,2018,20,104.22151943954616,NaN,1,17
Spotted Hake,78,GB,2018,21,98.68545542921618,3.6172595130330127,4,17
Spotted Hake,78,GB,2018,22,94.72268900387091,7.8135993098342835,7,17
Spotted Hake,78,GB,2018,23,96.09730131603315,1.4613129766514805,2,17
Spotted Hake,78,GB,2018,24,103.32846928609774,0.5379520555392511,3,17
Spotted Hake,78,GB,2018,25,99.30998140340803,3.720516083227659,7,17
Spotted Hake,78,GB,2018,26,93.47424545287889,NaN,1,17
Spotted Hake,78,GB,2018,27,96.66382500989272,8.193774484159082,3,17
Spotted Hake,78,GB,2018,28,96.31590512105436,6.295965413693131,2,17
Spotted Hake,78,GB,2018,29,94.4547668819946,5.551879469934312,4,17
Spotted Hake,78,GB,2018,30,94.76123253147144,3.7882573894056795,3,17
Spotted Hake,78,GB,2018,31,98.787892077822,0.5610729990951977,2,17
Spotted Hake,78,GB,2018,32,97.93446136627512,9.337291535685129,4,17
Spotted Hake,78,GB,2018,33,94.37052657823841,5.449843975707552,4,17
Spotted Hake,78,GB,2018,34,98.19678974754682,10.130364411149825,3,17
Spotted Hake,78,GB,2018,35,89.72139274716272,NaN,1,17
Spotted Hake,78,GB,2018,37,106.3371837642782,3.234053493849504,2,17
Spotted Hake,78,GOM,2003,18,98.25271123404087,NaN,1,1
Spotted Hake,78,GOM,2010,21,105.90634241184173,NaN,1,2
Spotted Hake,78,GOM,2010,25,93.01947791458497,NaN,1,2
Spotted Hake,78,GOM,2011,22,110.80434661947007,NaN,1,1
Spotted Hake,78,GOM,2012,20,99.41129546541325,NaN,1,5
Spotted Hake,78,GOM,2012,21,89.40145788012615,NaN,1,5
Spotted Hake,78,GOM,2012,22,106.94497145598328,NaN,1,5
Spotted Hake,78,GOM,2012,24,105.75668333755297,NaN,1,5
Spotted Hake,78,GOM,2012,27,104.61550338451428,8.195407028269688,2,5
Spotted Hake,78,GOM,2013,20,96.20447948265797,NaN,1,6
Spotted Hake,78,GOM,2013,21,111.40797058908028,NaN,1,6
Spotted Hake,78,GOM,2013,22,104.5684165347392,NaN,1,6
Spotted Hake,78,GOM,2013,23,103.3304315226163,NaN,1,6
Spotted Hake,78,GOM,2013,24,101.23716695560627,NaN,1,6
Spotted Hake,78,GOM,2013,27,92.72044614837415,NaN,1,6
Spotted Hake,78,GOM,2014,21,110.03256354477064,NaN,1,2
Spotted Hake,78,GOM,2014,22,92.33695551622505,NaN,1,2
Spotted Hake,78,GOM,2015,22,92.68564192851885,NaN,1,4
Spotted Hake,78,GOM,2015,23,108.4969530987471,NaN,1,4
Spotted Hake,78,GOM,2015,27,96.38046375949419,NaN,1,4
Spotted Hake,78,GOM,2015,28,111.66164387370007,NaN,1,4
Spotted Hake,78,GOM,2016,21,94.21538253520987,0.9725596479230924,2,4
Spotted Hake,78,GOM,2016,23,88.86417110945001,NaN,1,4
Spotted Hake,78,GOM,2016,24,103.5529346125906,9.50813269762059,2,4
Spotted Hake,78,GOM,2016,27,96.12458915647267,NaN,1,4
Spotted Hake,78,GOM,2018,21,99.7170107124484,14.588394718846315,2,3
Spotted Hake,78,GOM,2018,23,97.4861626630662,NaN,1,3
Spotted Hake,78,GOM,2018,25,104.65113080119086,NaN,1,3
Spotted Hake,78,MAB,1992,17,107.57111042040816,2.558794959700593,4,19
Spotted Hake,78,MAB,1992,18,103.12474650184456,5.453149999586384,11,19
Spotted Hake,78,MAB,1992,19,100.98619419923662,6.818702763656571,14,19
