Species,EPU,sex,YEAR,MeanCond,nCond,n
Spotted Hake,MAB,M,2012,99.18357248028666,62,26
Spotted Hake,MAB,M,2013,100.29265623477329,86,26
Spotted Hake,MAB,M,2014,100.1253346139487,58,26
Spotted Hake,MAB,M,2015,100.75987406923173,61,26
Spotted Hake,MAB,M,2016,100.49256026978642,63,26
Spotted Hake,MAB,M,2018,100.7734427765573,51,26
Summer Flounder,GB,F,1995,107.02511222705947,3,23
Summer Flounder,GB,F,1997,103.03469835493348,6,23
Summer Flounder,GB,F,1998,96.89879280400062,9,23
Summer Flounder,GB,F,1999,102.034533832256,10,23
Summer Flounder,GB,F,2000,101.94777271807638,11,23
Summer Flounder,GB,F,2001,99.48978568180968,10,23
Summer Flounder,GB,F,2002,96.95243468661158,15,23
Summer Flounder,GB,F,2003,97.29155446379711,5,23
Summer Flounder,GB,F,2004,100.20404732488161,10,23
Summer Flounder,GB,F,2005,96.82538762806267,22,23
Summer Flounder,GB,F,2006,98.33029084611123,28,23
Summer Flounder,GB,F,2007,101.41997668309952,16,23
Summer Flounder,GB,F,2008,102.01011338449032,15,23
Summer Flounder,GB,F,2009,97.74254335667328,16,23
Summer Flounder,GB,F,2010,101.37758924440321,23,23
Summer Flounder,GB,F,2011,98.61555372564372,95,23
Summer Flounder,GB,F,2012,99.12596788722794,82,23
Summer Flounder,GB,F,2013,100.61427504742402,17,23
Summer Flounder,GB,F,2014,101.40855600705184,65,23
Summer Flounder,GB,F,2015,100.41776195631442,113,23
Summer Flounder,GB,F,2016,100.6715151728352,108,23
Summer Flounder,GB,F,2017,99.70779240209454,48,23
Summer Flounder,GB,F,2018,99.9761978390149,49,23
Summer Flounder,GB,M,1992,102.15458400502041,8,25
Summer Flounder,GB,M,1995,103.16722985216461,9,25
Summer Flounder,GB,M,1996,103.18946166631228,5,25
Summer Flounder,GB,M,1997,104.6656771214791,6,25
Summer Flounder,GB,M,1998,100.57468735522126,18,25
Summer Flounder,GB,M,1999,98.41637725937896,11,25
Summer Flounder,GB,M,2000,104.1571854566749,8,25
Summer Flounder,GB,M,2001,96.45688453842395,16,25
Summer Flounder,GB,M,2002,99.32304332287164,13,25
Summer Flounder,GB,M,2003,99.83122409084484,17,25
Summer Flounder,GB,M,2004,98.67480750197245,10,25
Summer Flounder,GB,M,2005,98.50265277330669,20,25
Summer Flounder,GB,M,2006,101.09287560820178,14,25
Summer Flounder,GB,M,2007,98.82786129132435,24,25
Summer Flounder,GB,M,2008,101.46578297409697,34,25
Summer Flounder,GB,M,2009,100.49019088938715,8,25
Summer Flounder,GB,M,2010,99.1045334598471,25,25
Summer Flounder,GB,M,2011,100.50989433992889,68,25
Summer Flounder,GB,M,2012,100.66679756180058,86,25
Summer Flounder,GB,M,2013,101.21374620945902,22,25
Summer Flounder,GB,M,2014,103.19455313399754,64,25
Summer Flounder,GB,M,2015,100.94030358066634,80,25
Summer Flounder,GB,M,2016,103.69799871137795,77,25
Summer Flounder,GB,M,2017,101.82158439817479,28,25
Summer Flounder,GB,M,2018,100.70999218086611,69,25
Summer Flounder,MAB,F,1992,99.91630725047396,64,27
Summer Flounder,MAB,F,1993,101.10152334677153,26,27
Summer Flounder,MAB,F,1994,100.89123794839647,45,27
Summer Flounder,MAB,F,1995,99.42750413772359,47,27
Summer Flounder,MAB,F,1996,99.85313009902394,69,27
Summer Flounder,MAB,F,1997,100.73531335540213,100,27
Summer Flounder,MAB,F,1998,100.04792670905867,125,27
Summer Flounder,MAB,F,1999,99.259748937839,68,27
Summer Flounder,MAB,F,2000,99.33805352055221,102,27
Summer Flounder,MAB,F,2001,99.34650644606963,83,27
Summer Flounder,MAB,F,2002,97.5198920327885,69,27
Summer Flounder,MAB,F,2003,100.2840093260393,43,27
Summer Flounder,MAB,F,2004,99.14114387327164,70,27
Summer Flounder,MAB,F,2005,99.12616703269667,58,27
Summer Flounder,MAB,F,2006,99.47165214591338,61,27
Summer Flounder,MAB,F,2007,99.19843605187668,67,27
Summer Flounder,MAB,F,2008,99.78783164752878,220,27
Summer Flounder,MAB,F,2009,98.94261971172101,156,27
Summer Flounder,MAB,F,2010,99.32512791756052,144,27
Summer Flounder,MAB,F,2011,99.22279034993907,144,27
Summer Flounder,MAB,F,2012,100.53256844849462,119,27
Summer Flounder,MAB,F,2013,98.31340007705809,128,27
Summer Flounder,MAB,F,2014,99.6957973488404,114,27
Summer Flounder,MAB,F,2015,99.57766868493985,93,27
Summer Flounder,MAB,F,2016,99.88866858096584,93,27
Summer Flounder,MAB,F,2017,97.89877090461417,4,27
Summer Flounder,MAB,F,2018,100.26801442663619,101,27
Summer Flounder,MAB,M,1992,99.6125072522538,99,26
Summer Flounder,MAB,M,1993,100.83062852466071,71,26
Summer Flounder,MAB,M,1994,101.57333700001527,66,26
Summer Flounder,MAB,M,1995,100.51586619361272,74,26
Summer Flounder,MAB,M,1996,100.18430445613944,79,26
Summer Flounder,MAB,M,1997,102.14714273143493,163,26
Summer Flounder,MAB,M,1998,100.11049958146485,173,26
Summer Flounder,MAB,M,1999,100.24124749559721,135,26
Summer Flounder,MAB,M,2000,101.71672364234446,112,26
Summer Flounder,MAB,M,2001,99.42356628579395,107,26
Summer Flounder,MAB,M,2002,99.18934444384918,101,26
Summer Flounder,MAB,M,2003,100.59284025575967,85,26
Summer Flounder,MAB,M,2004,99.39505080066202,119,26
Summer Flounder,MAB,M,2005,99.55232130712739,113,26
Summer Flounder,MAB,M,2006,100.15118635180548,107,26
Summer Flounder,MAB,M,2007,98.7081449340402,105,26
Summer Flounder,MAB,M,2008,99.79997129091491,360,26
Summer Flounder,MAB,M,2009,99.359532583755,379,26
Summer Flounder,MAB,M,2010,99.43976349073192,280,26
Summer Flounder,MAB,M,2011,99.1738171342307,181,26
Summer Flounder,MAB,M,2012,99.52809500075135,165,26
Summer Flounder,MAB,M,2013,99.43096087734737,205,26
Summer Flounder,MAB,M,2014,99.41305515303439,230,26
Summer Flounder,MAB,M,2015,99.24282147498437,183,26
Summer Flounder,MAB,M,2016,100.02414414053041,149,26
Summer Flounder,MAB,M,2018,100.3912909261192,125,26
Thorny Skate,GOM,F,1992,99.70112590752107,17,26
Thorny Skate,GOM,F,1993,99.34460282865282,27,26
Thorny Skate,GOM,F,1994,100.00124930884196,17,26
Thorny Skate,GOM,F,1995,100.96297814914895,16,26
Thorny Skate,GOM,F,1996,96.94237609388303,13,26
Thorny Skate,GOM,F,1997,98.88535464153493,11,26
Thorny Skate,GOM,F,1998,99.41856919331741,13,26
Thorny Skate,GOM,F,1999,101.60546010033363,9,26
Thorny Skate,GOM,F,2000,99.60754788553552,14,26
Thorny Skate,GOM,F,2001,92.17040817535712,10,26
Thorny Skate,GOM,F,2002,96.24620398834402,5,26
Thorny Skate,GOM,F,2003,95.0978498329545,13,26
Thorny Skate,GOM,F,2004,102.86758317300658,11,26
Thorny Skate,GOM,F,2005,99.1619976084946,4,26
Thorny Skate,GOM,F,2006,97.60493039797542,8,26
Thorny Skate,GOM,F,2008,97.68394211385528,4,26
Thorny Skate,GOM,F,2009,98.27730968402774,17,26
Thorny Skate,GOM,F,2010,95.71236257104755,15,26
Thorny Skate,GOM,F,2011,100.05266631400036,14,26
Thorny Skate,GOM,F,2012,96.2356773588867,11,26
Thorny Skate,GOM,F,2013,102.82289419528341,12,26
Thorny Skate,GOM,F,2014,98.07863764967628,23,26
Thorny Skate,GOM,F,2015,104.71028904310565,21,26
Thorny Skate,GOM,F,2016,102.81550801553074,18,26
Thorny Skate,GOM,F,2017,97.32152968029776,15,26
Thorny Skate,GOM,F,2018,100.65605772539215,21,26
Thorny Skate,GOM,M,1992,96.04970543543318,22,26
Thorny Skate,GOM,M,1993,95.73742271444014,14,26
Thorny Skate,GOM,M,1994,93.329755605675,19,26
Thorny Skate,GOM,M,1995,97.87160468270626,13,26
Thorny Skate,GOM,M,1996,96.27020457486988,16,26
Thorny Skate,GOM,M,1997,102.57943431991762,8,26
Thorny Skate,GOM,M,1998,100.45443357550435,12,26
Thorny Skate,GOM,M,1999,98.19561472186587,5,26
Thorny Skate,GOM,M,2000,97.2868916794934,15,26
Thorny Skate,GOM,M,2001,100.02476231638913,10,26
Thorny Skate,GOM,M,2002,99.49918541983222,5,26
Thorny Skate,GOM,M,2003,95.45286111452958,14,26
Thorny Skate,GOM,M,2004,95.7451056303333,5,26
Thorny Skate,GOM,M,2006,103.5594492274652,10,26
Thorny Skate,GOM,M,2007,90.93684785487275,5,26
Thorny Skate,GOM,M,2008,103.37530594378046,6,26
Thorny Skate,GOM,M,2009,103.26485953419127,14,26
Thorny Skate,GOM,M,2010,96.29681750425235,10,26
Thorny Skate,GOM,M,2011,98.52295966956447,13,26
Thorny Skate,GOM,M,2012,95.65487879120336,11,26
Thorny Skate,GOM,M,2013,96.40982384248544,13,26
Thorny Skate,GOM,M,2014,102.28998323655422,17,26
Thorny Skate,GOM,M,2015,103.25295380221283,23,26
Thorny Skate,GOM,M,2016,97.58001625999766,16,26
Thorny Skate,GOM,M,2017,94.21179641307019,17,26
Thorny Skate,GOM,M,2018,99.35780805420312,18,26
Thorny Skate,SS,M,1992,96.87431089326617,21,25
Thorny Skate,SS,M,1993,91.12622571484185,5,25
Thorny Skate,SS,M,1994,94.79700058697438,7,25
Thorny Skate,SS,M,1995,93.60139881582694,4,25
Thorny Skate,SS,M,1996,92.24375661683521,8,25
Thorny Skate,SS,M,1997,92.68615918811386,3,25
Thorny Skate,SS,M,1998,94.4392366477883,4,25
Thorny Skate,SS,M,1999,101.64687696712701,3,25
Thorny Skate,SS,M,2000,92.1241981294799,7,25
Thorny Skate,SS,M,2001,92.87080877589983,4,25
Thorny Skate,SS,M,2002,94.04469162329202,5,25
Thorny Skate,SS,M,2003,97.73617043954853,11,25
Thorny Skate,SS,M,2004,101.28761733109175,6,25
Thorny Skate,SS,M,2005,95.15518763851853,5,25
Thorny Skate,SS,M,2007,96.90816951981269,4,25
Thorny Skate,SS,M,2008,96.9409392097358,3,25
Thorny Skate,SS,M,2009,95.6460777196543,4,25
Thorny Skate,SS,M,2010,101.31267930787578,5,25
Thorny Skate,SS,M,2011,91.8786373228147,6,25
Thorny Skate,SS,M,2013,97.3843892594646,8,25
Thorny Skate,SS,M,2014,105.9539863147642,7,25
Thorny Skate,SS,M,2015,97.71579338204116,4,25
Thorny Skate,SS,M,2016,96.42052259166815,4,25
Thorny Skate,SS,M,2017,92.55218269522715,9,25
Thorny Skate,SS,M,2018,97.8260432089093,6,25
Weakfish,MAB,F,1992,82.05902503328483,81,26
Weakfish,MAB,F,1993,88.69956068275441,12,26
Weakfish,MAB,F,1994,80.55999107793988,75,26
Weakfish,MAB,F,1995,80.1282461225671,151,26
Weakfish,MAB,F,1996,79.20172849373093,89,26
Weakfish,MAB,F,1997,74.6749989682457,49,26
Weakfish,MAB,F,1998,82.39786988218688,127,26
Weakfish,MAB,F,1999,81.70584037736735,148,26
Weakfish,MAB,F,2000,79.4586713225641,144,26
Weakfish,MAB,F,2001,78.64505061448159,144,26
Weakfish,MAB,F,2002,76.52898951402481,149,26
Weakfish,MAB,F,2003,79.02484709715785,270,26
Weakfish,MAB,F,2004,75.58896664590866,136,26
Weakfish,MAB,F,2005,76.55945970619636,153,26
Weakfish,MAB,F,2006,75.28009064866096,277,26
Weakfish,MAB,F,2007,74.18080375820678,145,26
Weakfish,MAB,F,2008,73.45963124658631,153,26
Weakfish,MAB,F,2009,78.41057311823869,45,26
Weakfish,MAB,F,2010,79.96566453481228,63,26
Weakfish,MAB,F,2011,75.29345492118867,117,26
Weakfish,MAB,F,2012,74.75631905374856,57,26
Weakfish,MAB,F,2013,79.9683013278443,3,26
Weakfish,MAB,F,2014,80.27167598261225,41,26
Weakfish,MAB,F,2015,78.77827521605042,40,26
Weakfish,MAB,F,2016,76.96128472932274,92,26
Weakfish,MAB,F,2018,78.95574077824388,90,26
Weakfish,MAB,M,1992,84.2978838878821,61,26
Weakfish,MAB,M,1993,82.62831484800631,20,26
Weakfish,MAB,M,1994,83.15394449460092,47,26
Weakfish,MAB,M,1995,82.64274513517815,124,26
Weakfish,MAB,M,1996,80.32960218752106,118,26
Weakfish,MAB,M,1997,77.99976456945407,48,26
Weakfish,MAB,M,1998,84.1748689727994,202,26
Weakfish,MAB,M,1999,84.15128620564946,153,26
Weakfish,MAB,M,2000,80.64354169749629,139,26
Weakfish,MAB,M,2001,82.28592305040205,155,26
Weakfish,MAB,M,2002,79.43906848962196,143,26
Weakfish,MAB,M,2003,81.34103820981939,280,26
Weakfish,MAB,M,2004,77.06050327015772,177,26
Weakfish,MAB,M,2005,76.10331714364486,164,26
Weakfish,MAB,M,2006,75.70908570349631,328,26
Weakfish,MAB,M,2007,74.35703133970837,162,26
Weakfish,MAB,M,2008,73.90545986166885,144,26
Weakfish,MAB,M,2009,80.57015519344365,47,26
Weakfish,MAB,M,2010,82.55627925085098,71,26
Weakfish,MAB,M,2011,75.18554528412422,108,26
Weakfish,MAB,M,2012,79.47261028930215,68,26
Weakfish,MAB,M,2013,78.56895360237957,11,26
Weakfish,MAB,M,2014,81.38017233685788,40,26
Weakfish,MAB,M,2015,78.1405896562511,61,26
Weakfish,MAB,M,2016,77.50607575589828,102,26
Weakfish,MAB,M,2018,79.18735847871646,78,26
White Hake,GB,M,1992,104.903164507491,19,23
White Hake,GB,M,1993,106.34384720576196,6,23
White Hake,GB,M,1994,107.4693760115828,8,23
White Hake,GB,M,1997,104.70143185315837,7,23
White Hake,GB,M,1998,111.89766400227967,5,23
White Hake,GB,M,1999,104.6201673205748,3,23
White Hake,GB,M,2002,104.26578996243906,4,23
White Hake,GB,M,2003,105.97163307302286,6,23
White Hake,GB,M,2004,99.63385916051533,10,23
White Hake,GB,M,2005,108.77406738055168,11,23
White Hake,GB,M,2006,103.67648935378331,10,23
White Hake,GB,M,2007,106.64402674087327,11,23
White Hake,GB,M,2008,106.21585098893429,19,23
White Hake,GB,M,2009,104.57314374837728,39,23
White Hake,GB,M,2010,103.2409681040249,25,23
White Hake,GB,M,2011,107.55800129043675,19,23
White Hake,GB,M,2012,106.0418416334857,20,23
White Hake,GB,M,2013,106.83788839098327,7,23
White Hake,GB,M,2014,106.25090855120762,9,23
White Hake,GB,M,2015,110.77790099963542,6,23
White Hake,GB,M,2016,108.01856384683096,8,23
White Hake,GB,M,2017,105.99598260140998,31,23
White Hake,GB,M,2018,108.13839497113128,14,23
White Hake,GOM,F,1992,101.75233508048657,185,27
White Hake,GOM,F,1993,105.40802405502743,167,27
White Hake,GOM,F,1994,103.52332894643635,105,27
White Hake,GOM,F,1995,102.2826097046274,144,27
White Hake,GOM,F,1996,104.31554286173595,101,27
White Hake,GOM,F,1997,104.53399425997691,55,27
White Hake,GOM,F,1998,103.56211405026268,122,27
White Hake,GOM,F,1999,105.8995930836362,105,27
White Hake,GOM,F,2000,103.49858227318227,132,27
White Hake,GOM,F,2001,104.33239402466684,123,27
White Hake,GOM,F,2002,103.66684641698691,79,27
White Hake,GOM,F,2003,103.70473942660315,64,27
White Hake,GOM,F,2004,103.55733689953998,54,27
White Hake,GOM,F,2005,103.46357139365948,75,27
White Hake,GOM,F,2006,105.60794706608489,89,27
White Hake,GOM,F,2007,105.31062104815325,135,27
White Hake,GOM,F,2008,103.03416077136117,126,27
White Hake,GOM,F,2009,103.87041967226047,155,27
White Hake,GOM,F,2010,101.7867783620046,257,27
White Hake,GOM,F,2011,103.77773020277647,240,27
White Hake,GOM,F,2012,105.54045099856097,184,27
White Hake,GOM,F,2013,105.29272308193838,92,27
White Hake,GOM,F,2014,105.7762613026945,123,27
White Hake,GOM,F,2015,105.25053023839386,184,27
White Hake,GOM,F,2016,102.42105020242101,306,27
White Hake,GOM,F,2017,101.4244599933196,161,27
White Hake,GOM,F,2018,105.0019304782287,78,27
White Hake,GOM,M,1992,103.24420935231673,162,27
White Hake,GOM,M,1993,105.74091870285848,119,27
White Hake,GOM,M,1994,105.58575108482866,105,27
White Hake,GOM,M,1995,105.37374472639787,125,27
White Hake,GOM,M,1996,106.14225576702218,33,27
White Hake,GOM,M,1997,105.29114610421304,57,27
White Hake,GOM,M,1998,102.99716032028321,90,27
White Hake,GOM,M,1999,105.13737445356966,85,27
White Hake,GOM,M,2000,103.32440441464422,108,27
White Hake,GOM,M,2001,104.88937468741686,88,27
White Hake,GOM,M,2002,103.75713314640153,74,27
White Hake,GOM,M,2003,103.3369396497857,62,27
White Hake,GOM,M,2004,103.22367431480767,52,27
White Hake,GOM,M,2005,103.53782168185798,41,27
White Hake,GOM,M,2006,105.31851038106092,87,27
White Hake,GOM,M,2007,104.99337827857006,120,27
White Hake,GOM,M,2008,102.48783151639225,127,27
White Hake,GOM,M,2009,104.53753025555895,168,27
White Hake,GOM,M,2010,103.71553911677968,241,27
White Hake,GOM,M,2011,104.09923251889538,220,27
White Hake,GOM,M,2012,105.41850073135842,196,27
White Hake,GOM,M,2013,104.72896455139222,83,27
White Hake,GOM,M,2014,106.41384739166025,126,27
White Hake,GOM,M,2015,103.87641756310634,170,27
White Hake,GOM,M,2016,103.29109237876509,204,27
White Hake,GOM,M,2017,102.26707283798363,115,27
White Hake,GOM,M,2018,104.91726989681477,70,27
White Hake,SS,F,1992,102.8735770147395,51,27
White Hake,SS,F,1993,104.7912953278468,53,27
White Hake,SS,F,1994,100.29148976453871,79,27
White Hake,SS,F,1995,102.85176293350004,43,27
White Hake,SS,F,1996,102.47403482008208,26,27
White Hake,SS,F,1997,103.40847411126347,12,27
White Hake,SS,F,1998,103.14443938297292,5,27
White Hake,SS,F,1999,106.23500400962938,13,27
White Hake,SS,F,2000,99.99100901364314,39,27
White Hake,SS,F,2001,104.70263992782665,19,27
White Hake,SS,F,2002,102.96285115944897,52,27
White Hake,SS,F,2003,101.58223915692444,49,27
White Hake,SS,F,2004,103.64913079635178,31,27
White Hake,SS,F,2005,100.7810726690375,24,27
White Hake,SS,F,2006,103.6937903378073,34,27
White Hake,SS,F,2007,101.27720436038807,34,27
White Hake,SS,F,2008,103.04386231939402,52,27
White Hake,SS,F,2009,101.84889095197181,142,27
White Hake,SS,F,2010,103.02955153864607,73,27
White Hake,SS,F,2011,105.42774919371692,27,27
White Hake,SS,F,2012,104.37546220800233,27,27
White Hake,SS,F,2013,105.30261847981458,32,27
White Hake,SS,F,2014,105.81805875540438,40,27
White Hake,SS,F,2015,104.95239816220581,87,27
White Hake,SS,F,2016,101.49216860482596,110,27
White Hake,SS,F,2017,103.71410504354303,47,27
White Hake,SS,F,2018,104.48026577430335,7,27
White Hake,SS,M,1992,102.75480221253629,34,27
White Hake,SS,M,1993,106.08231107291105,44,27
White Hake,SS,M,1994,103.84906331326984,56,27
White Hake,SS,M,1995,104.54102784105916,30,27
White Hake,SS,M,1996,104.14785315177775,16,27
White Hake,SS,M,1997,102.11095848282804,14,27
White Hake,SS,M,1998,107.04304888066613,7,27
White Hake,SS,M,1999,106.29465229084906,17,27
White Hake,SS,M,2000,99.84225609192784,36,27
White Hake,SS,M,2001,104.48019862229252,21,27
White Hake,SS,M,2002,103.28903755352258,55,27
White Hake,SS,M,2003,101.00038490999343,46,27
White Hake,SS,M,2004,103.68286231391136,27,27
White Hake,SS,M,2005,100.84818491315987,12,27
White Hake,SS,M,2006,101.16345343501614,20,27
White Hake,SS,M,2007,103.02563303125883,50,27
White Hake,SS,M,2008,105.67084219262775,38,27
White Hake,SS,M,2009,103.29998102544528,151,27
White Hake,SS,M,2010,104.98599616722294,78,27
White Hake,SS,M,2011,104.65202662795372,46,27
White Hake,SS,M,2012,105.13884914677175,59,27
White Hake,SS,M,2013,106.438988702267,23,27
White Hake,SS,M,2014,102.33283252589999,28,27
White Hake,SS,M,2015,105.82495493253715,96,27
White Hake,SS,M,2016,104.87896566537987,82,27
White Hake,SS,M,2017,104.50871249904932,55,27
White Hake,SS,M,2018,107.69052963874934,12,27
Windowpane Flounder,GB,F,1992,93.63607032402614,84,26
Windowpane Flounder,GB,F,1993,88.80251076522258,70,26
Windowpane Flounder,GB,F,1994,96.07034350480141,61,26
Windowpane Flounder,GB,F,1995,89.09331343479785,141,26
Windowpane Flounder,GB,F,1996,90.10931865074096,104,26
Windowpane Flounder,GB,F,1997,89.25284301957389,133,26
Windowpane Flounder,GB,F,1998,86.02404871843446,202,26
Windowpane Flounder,GB,F,1999,92.28088541239245,125,26
Windowpane Flounder,GB,F,2000,87.24667285952042,76,26
Windowpane Flounder,GB,F,2001,86.35529646404999,108,26
Windowpane Flounder,GB,F,2002,88.89880579876365,79,26
Windowpane Flounder,GB,F,2003,89.5342900483825,89,26
Windowpane Flounder,GB,F,2004,88.77080756059321,61,26
Windowpane Flounder,GB,F,2005,91.47640675730474,87,26
Windowpane Flounder,GB,F,2006,94.06653915922409,128,26
Windowpane Flounder,GB,F,2007,92.196312560907,51,26
Windowpane Flounder,GB,F,2008,91.37934257219909,66,26
Windowpane Flounder,GB,F,2009,91.37071829282003,121,26
Windowpane Flounder,GB,F,2010,91.3663319596933,102,26
Windowpane Flounder,GB,F,2011,93.77911975600313,126,26
Windowpane Flounder,GB,F,2012,98.65653610272474,109,26
Windowpane Flounder,GB,F,2013,94.99568605813384,137,26
Windowpane Flounder,GB,F,2014,99.99863568731084,115,26
Windowpane Flounder,GB,F,2015,96.904341796114693,123,26
Windowpane Flounder,GB,F,2016,99.71157343326963,146,26
Windowpane Flounder,GB,F,2018,95.59481596024595,94,26
Windowpane Flounder,GB,M,1992,97.81152941442504,80,26
Windowpane Flounder,GB,M,1993,93.71202611733638,85,26
Windowpane Flounder,GB,M,1994,96.6430861669954,28,26
Windowpane Flounder,GB,M,1995,92.01675643709419,118,26
Windowpane Flounder,GB,M,1996,92.41874445222194,74,26
Windowpane Flounder,GB,M,1997,90.24404893285836,78,26
Windowpane Flounder,GB,M,1998,90.4637952156334,101,26
Windowpane Flounder,GB,M,1999,94.63281592466784,59,26
Windowpane Flounder,GB,M,2000,91.38786870414343,38,26
Windowpane Flounder,GB,M,2001,88.12040386806457,62,26
Windowpane Flounder,GB,M,2002,90.5721340176291,80,26
Windowpane Flounder,GB,M,2003,94.52225067416781,69,26
Windowpane Flounder,GB,M,2004,92.05267416324911,56,26
Windowpane Flounder,GB,M,2005,93.32519336399108,40,26
Windowpane Flounder,GB,M,2006,94.63486836666519,45,26
Windowpane Flounder,GB,M,2007,94.15508510536162,45,26
Windowpane Flounder,GB,M,2008,93.26419267581385,55,26
Windowpane Flounder,GB,M,2009,92.82336039273841,95,26
Windowpane Flounder,GB,M,2010,93.14111444917877,86,26
Windowpane Flounder,GB,M,2011,95.11019802872406,78,26
Windowpane Flounder,GB,M,2012,99.81837685617536,62,26
Windowpane Flounder,GB,M,2013,96.78476499354753,96,26
Windowpane Flounder,GB,M,2014,100.49582928687323,74,26
Windowpane Flounder,GB,M,2015,101.68410816606203,99,26
Windowpane Flounder,GB,M,2016,97.97107421648045,96,26
Windowpane Flounder,GB,M,2018,98.82157590165953,40,26
Windowpane Flounder,MAB,F,1992,103.20619364865331,48,26
Windowpane Flounder,MAB,F,1993,104.78016840094467,27,26
Windowpane Flounder,MAB,F,1994,109.76770110507995,47,26
Windowpane Flounder,MAB,F,1995,103.03784737620775,57,26
Windowpane Flounder,MAB,F,1996,101.19189940083285,46,26
Windowpane Flounder,MAB,F,1997,107.75052896744715,37,26
Windowpane Flounder,MAB,F,1998,106.34511008518449,43,26
Windowpane Flounder,MAB,F,1999,103.28863621160608,35,26
Windowpane Flounder,MAB,F,2000,103.15374514064196,24,26
Windowpane Flounder,MAB,F,2001,104.67334664933696,50,26
Windowpane Flounder,MAB,F,2002,99.06387194599415,35,26
Windowpane Flounder,MAB,F,2003,106.72348035179502,73,26
Windowpane Flounder,MAB,F,2004,104.84781747896024,38,26
Windowpane Flounder,MAB,F,2005,104.13423799686554,45,26
Windowpane Flounder,MAB,F,2006,99.21797160136003,77,26
Windowpane Flounder,MAB,F,2007,99.04622681344121,33,26
Windowpane Flounder,MAB,F,2008,106.43543143393477,48,26
Windowpane Flounder,MAB,F,2009,101.20019150824497,53,26
Windowpane Flounder,MAB,F,2010,104.80083608631047,107,26
Windowpane Flounder,MAB,F,2011,102.2584418989139,164,26
Windowpane Flounder,MAB,F,2012,104.3749562107891,139,26
Windowpane Flounder,MAB,F,2013,99.63382603510917,85,26
Windowpane Flounder,MAB,F,2014,103.49056921037858,119,26
Windowpane Flounder,MAB,F,2015,98.8318906078567,96,26
Windowpane Flounder,MAB,F,2016,98.6129313440598,97,26
Windowpane Flounder,MAB,F,2018,102.48008166221824,82,26
Windowpane Flounder,MAB,M,1992,104.32777255423159,56,26
Windowpane Flounder,MAB,M,1993,104.58688204938073,30,26
Windowpane Flounder,MAB,M,1994,103.21383001888881,35,26
Windowpane Flounder,MAB,M,1995,102.63464957214428,29,26
Windowpane Flounder,MAB,M,1996,103.39828732437353,40,26
Windowpane Flounder,MAB,M,1997,108.81842875767353,32,26
Windowpane Flounder,MAB,M,1998,104.4705520960067,54,26
Windowpane Flounder,MAB,M,1999,103.48947627705996,29,26
Windowpane Flounder,MAB,M,2000,102.54804707335929,23,26
Windowpane Flounder,MAB,M,2001,100.59326536047512,34,26
Windowpane Flounder,MAB,M,2002,100.37342406610259,32,26
Windowpane Flounder,MAB,M,2003,103.60793854701642,85,26
Windowpane Flounder,MAB,M,2004,103.09959582714188,27,26
Windowpane Flounder,MAB,M,2005,98.51736318941111,46,26
Windowpane Flounder,MAB,M,2006,97.66827492767489,43,26
Windowpane Flounder,MAB,M,2007,96.01986807621931,27,26
Windowpane Flounder,MAB,M,2008,102.29693373263594,28,26
Windowpane Flounder,MAB,M,2009,102.83259806686704,43,26
Windowpane Flounder,MAB,M,2010,101.25397508186875,103,26
Windowpane Flounder,MAB,M,2011,99.75910223466214,159,26
Windowpane Flounder,MAB,M,2012,101.72373008761696,99,26
Windowpane Flounder,MAB,M,2013,97.18588632461808,127,26
Windowpane Flounder,MAB,M,2014,99.74905442597942,82,26
Windowpane Flounder,MAB,M,2015,97.45607505692847,88,26
Windowpane Flounder,MAB,M,2016,97.71103352960597,98,26
Windowpane Flounder,MAB,M,2018,98.1635471452416,79,26
Winter Flounder,GB,F,1992,101.88692432573923,34,27
Winter Flounder,GB,F,1993,102.46210322338003,24,27
Winter Flounder,GB,F,1994,100.89032120156484,54,27
Winter Flounder,GB,F,1995,101.26256130275453,91,27
Winter Flounder,GB,F,1996,102.90218620454188,55,27
Winter Flounder,GB,F,1997,102.40476213894667,116,27
Winter Flounder,GB,F,1998,102.61150169926118,109,27
Winter Flounder,GB,F,1999,102.04724401503464,73,27
Winter Flounder,GB,F,2000,102.3801047686917,84,27
Winter Flounder,GB,F,2001,101.78944470307319,72,27
Winter Flounder,GB,F,2002,100.64371068847153,93,27
Winter Flounder,GB,F,2003,100.31726562987693,72,27
Winter Flounder,GB,F,2004,97.89269039216111,66,27
Winter Flounder,GB,F,2005,101.09488455839517,63,27
Winter Flounder,GB,F,2006,100.28118724322307,74,27
Winter Flounder,GB,F,2007,99.54562978329025,44,27
Winter Flounder,GB,F,2008,100.31381558549491,231,27
Winter Flounder,GB,F,2009,101.10400021258594,257,27
Winter Flounder,GB,F,2010,100.48268780113163,89,27
Winter Flounder,GB,F,2011,101.43416161932439,222,27
Winter Flounder,GB,F,2012,101.48281762649867,243,27
Winter Flounder,GB,F,2013,102.74981552912067,104,27
Winter Flounder,GB,F,2014,102.75463566089337,59,27
Winter Flounder,GB,F,2015,103.03153180492069,114,27
Winter Flounder,GB,F,2016,102.20337953643511,108,27
Winter Flounder,GB,F,2017,102.00064215566489,28,27
Winter Flounder,GB,F,2018,101.67258927784549,55,27
Winter Flounder,GB,M,1992,105.01830214859827,34,27
Winter Flounder,GB,M,1993,106.66359770906007,18,27
